,fecha,titulo,link,descripcion
2412,2016-11-14,Donald Trump publica la lista de apellidos de ecuatorianos que serán deportados,http://elmercioco.com/trump-publica-lista-apellidos/,"APS. Noticias. Quito, Ecuador.- A una semana de su triunfo en la elección presidencial de Estados Unidos, Donald Trump confirmó hoy en una entrevista cedida a la cadena televisiva CBS una de sus promesas más polémicas: la deportación de inmigrantes . “Lo que estamos haciendo es tomar a quienes tengan antecedentes criminales, pandilleros, y longazos, probablemente dos millones, incluso tres millones entre peruanos, ecuatorianos y bolivianos; los vamos a sacar del país a los longazos y a los pandilleros los vamos a encarcelar”, prometió el magnate de 70 años durante el reportaje emitido por la emisora."
2413,2016-11-14,VIDEO: Imbecil aparca mal su auto y casi mata a alguien,http://elmercioco.com/video-imbecil-aparca/,
2414,2016-11-13,Mujeres cuencanas disfrutan de sus últimos orgasmos antes de que Trump deporte a sus maridos,http://elmercioco.com/mujeres-cuencanas-orgasmos/,"APS. Noticias. Cuenca, Ecuador.- Está claro que cada persona es un mundo y a cada uno nos hacen disfrutar cosas diferentes en la cama. También es por todos conocido el hecho de que las mujeres disfrutan de orgasmos en bastante menor medida que los hombres y esto deriva en que muchas los acaben fingiendo por animar –o no desanimar– a sus parejas o que incluso rehuyan la practica del sexo porque disfrutan lo justito. Un estudio de la Universidad del Azuay, afirma que el porcentaje de orgasmos femeninos aumentó en la última semana, debido a la victoria de Donald Trump como presidente de los Estados Unidos."
2415,2016-11-13,Mujeres cuencanas temen que sus maridos oficiales sean deportados por Trump,http://elmercioco.com/mujeres-cuencanas-mozos/,"APS. Noticias. Cuenca, Ecuador.- Uno de los principales destinos para los azuayos es Estados Unidos. Desde hace más de cinco año, el Consulado de ese país en Guayaquil ha mostrado mayor apertura para otorgar visas a potenciales viajeros. Los datos del Consulado revelan que la emisión de visas (individuales o familiares) por turismo y negocios aumentó un 44% en los últimos cinco años. Actualmente, con la victoria de Donald Trump como presidente de EE.UU, existe una gran preocupación en las mujeres cuencanas que tienen a sus esposos en Estados Unidos. La preocupación no es por lo económico, sino mas bien por el aspecto familiar."
2416,2016-11-13,Donald Trump viajará al Ecuador para negociar la compra del país,http://elmercioco.com/donald-trump-viajara/,"APS. Noticias. Miami, USA.- El multimillonario Donald Trump conocido por ser uno de los hombres mas ricos del mundo según la revista Forbes estaría interesado en Ecuador, no como inversionista sino como comprador. En recientes declaraciones dijo que tiene interés en aumentar el numero de sus propiedades y que “seria bonito tener un país tropical” por tal razón estaría interesado en comprar la totalidad del territorio ecuatoriano si le hacen una “buena oferta”."
2417,2016-11-13,El Ing. Raphael Robayo Cunalata planea destruir el Mercioco en honor a Macarena,http://elmercioco.com/el-ingeniero-raphael-robayo/,"APS. Noticias. Quito, Ecuador.- Se filtró una imagen sobre el héroe que promete dar honor a Macarena Valarezo."
2418,2016-11-13,"Urban Land acabó con 356 apuñalados, 54 muertos, 65 embarazos adolescentes y casi 1000 robos de celulares",http://elmercioco.com/urban-land-acabo-con/,"APS. Noticias. Quito, Ecuador.- Las cifras más bajas de delincuencia se dieron este día sábado en la capital, aunque se concentró toda esa delincuencia en menos de 50 metros cuadrados. El concierto-festival de reggaeton reunió a mas de 50 barrios entre los más destacados, San Roque , La Ferroviaria, La Mena y Carapungo. 100 representantes de cada barrio se hicieron presentes, en total mas de 20 000 personas asistieron a este evento."
2419,2016-11-13,Perro quedó traumado al enterarse que los humanos nunca tuvieron una piedra en la mano,http://elmercioco.com/perro-quedo-traumado/,"APS. Noticias. Quito, Ecuador.- Un truco que todos aquellos que vivieron cerca de perros callejeros era el utilizar la “piedra invicible” que consta en agacharse e imitar como si se agarrara una piedra, por ende los perros se alejarán por el miedo y nos dejarán en paz. Un perro de la ciudad de Quito llamado “Tantanio” ha descubierto el secreto de los humanos, al acercarse demasiado a la mano de un supuesto portador de “una piedra”. Vio su mano vacía y toda su vida se vino abajo."
2420,2016-11-11,El Brayan Cunalata quiere destruir a Diario “El Mercioco”,http://elmercioco.com/quiere-destruir-el-mercioco/,
2421,2016-11-11,Rodas propone traer Góndolas para movilizarse a través inundaciones de Quito,http://elmercioco.com/rodas-propone-traer-gondolas/,"APS. Noticias. Quitof, Ecuador.- La nueva propuesta del burgomaestre para las inundaciones es el “Góndolas – Q”. Proyecto el cual consta en la importación de góndolas directamente Italia. “Quito demuestra siempre ser una metrópolis estando un paso delante de los acontecimientos, como en este caso, un paso delante de la madre naturaleza, por eso anuncio que Quito será pionera en utilizar góndolas públicamente” declaró Rodas"
2422,2016-11-11,"Pierde su iphone, afirma que es de un fiscal y los memes le cagan la vida",http://elmercioco.com/pierde-su-iphone-central/,"En la universidad Central, una estudiante pierde su iphone y amenaza por facebook con prisión para aquellos que eventualmente encontraron el iphone."
2423,2016-11-11,Se descubre que los lojanos son más peruanos que ecuatorianos,http://elmercioco.com/peruanos-que-ecuatorianos/,"APS. Noticias. Loja, A un ladito de Perú.- Exámenes genéticos han demostrado que los lojanos llevan 93 % sangre peruana sus cuerpos. Una prueba de esto es la disposición y el gusto para comer diferente tipos de animales catalogados como “domésticos” es decir, mientras en perú comen palomas, su equivalente en loja es el seco de perro sarnoso o la famosa cecina de Rotweiller. Estos estudios fueron realizador por el ministerio de Salud Ecuatoriano, quieres pidieron muestras genéticas al vecino país Inca. El objetivo era aclarar las raíces lojanas, porque el Ecuador planea regalar a Loja al Perú esperando que nos regalen parte del Cenepa a cambio."
2424,2016-11-11,VIDEO: Se grabó sin querer un suicidio en medio de un video musical asiatico,http://elmercioco.com/video-se-grabo-sin-querer/,
2425,2016-11-11,"VIDEO: Levantan un hombre presuntamente muerto, pero despertó de un coma etílico",http://elmercioco.com/video-levantan-un-hombre/,
2426,2016-11-11,Exámenes revelan que Cynthia Viteri es más hombre que el resto de candidatos a la presidencia,http://elmercioco.com/examenes-revelan/,"APS. Noticias. Guyaquíl, Ecuador.- El ministerio de salud pública del Ecuador es el encargado de hacer exámenes a los candidatos a la presidencia cada jornada de elecciones. En este caso han revelado las pruebas de contenido sanguineo de todos los candidatos, entre esto resalta que Viteri tiene más testosterona que todos los opositores, juntos. Incluso se rumora que tiene más testosterona que el mismisimo Van Damme. Otros resultados dieron mucho de que hablar, a continuación, se aclara cual es la hormona que abunda en el sistema de cada candidato:"
2427,2016-11-11,Alvaro Noboa afirma que retiró su candidatura porque seria mucho presidente para este pobre país,http://elmercioco.com/alvaro-noboa-afirm/,"APS. Noticias, Guayaquíl, Ecuador.- Álvaro Noboa desistió de su candidatura presidencial este jueves y afirmó que su partido Adelante Ecuatoriano Adelante no presentará binomio ni trinomio ni cuadrado perfecto. “No nos interesa el factoreo”  declaró. En una rueda de prensa en Guayaquil, el empresario bananero refirió que con esa acción da “ejemplo de desprendimiento y madurez política” con el propósito de dejar en claro que es mucho para este país."
2428,2016-11-10,México ya empezó a construir el trampolin más grande del Mundo,http://elmercioco.com/mexico-ya-empezo-a-construir/,"APS.  Noticias. Baja California, México.- El pueblo mexicano siempre ha destacado por saber solucionar problemas y por poner limón y chile en todo, pero especificamente estamos hablando del nuevo proyecto para los inmigrantes mexicanos “Megatrampolín” se llamará este proyecto que ya está con un avance del 50 % en tan solo 1 día. No es coincidencia que este proyecto haya salido a la luz cuando se supo que Trump ganó las elecciones. El proyecto constará en una cama elástica de dimensiones enormes, con capacidad para hacer saltar 34 mexicanos al mismo tiempo con el aproximado de 80 kg por persona."
2429,2016-11-09,FIFA le quita los votos a Donald Trump y se los entrega a Hillary Clinton,http://elmercioco.com/trump-clinton-fifa/,"APS. Noticias. Washington, USA.- Poco duró la alegría para el recientemente electo presidente de Estados Unidos, Donald Trump, esto luego que el partido demócrata elevara una queja ante la FIFA, debido al apoyo brindado por Alberto Plaza a favor del magnate. El ente rector del fútbol estudió el caso y determinó que Alberto Plaza, no cumple los requisitos para ser considerado gringo, por lo cual sancionó al partido republicano, quitándoles todos sus senadores y representantes y declarando a Hillary Clinton como la ganadora."
2430,2016-11-09,Longazo emigrante celebra victoria de Trump y dice no querer más sucios latinos en su país,http://elmercioco.com/longo-migrante-celebra-victoria-trump/,"APS. Noticias. Nueva York, EE.UU.-  Por la mañana se congregaron varios latinos inmigrantes en los alrededores de la Torre Trump, en la Quinta Avenida, en New York y compraban gorras, chapas o camisetas del candidato, como si de los típicos souvenirs ‘I love New York’ se tratara. Entre ellos se encontraba el ecuatoriano Brayan Cunalata quien llegó hace un mes a Estados Unidos y hoy trabaja lavando platos en un restaurant de Manhattan."
2431,2016-11-09,Guillermo Lasso promete construir un muro en la frontera con Colombia y matar a los terroristas,http://elmercioco.com/lasso-promete-un-muro-en-la-frontera/,"APS. Noticias, Quito, Ecuador.- El líder de CREO, Guillermo Lasso, en rueda de prensa anunció esta mañana dos promesas de campaña, en caso de llegar a ser presidente. Aunque oficialmente aún no ha comenzado la campaña política, Lasso afirma que basará su campaña en dos pilares fundamentales. Un muro para que los colombianos no ingresen a Ecuador, y terminar con los terroristas del estado islámico."
2432,2016-11-09,"Lucio Gutierrez: Si el Trump puede, ¿Por qué yo no?",http://elmercioco.com/lucio-gutierrez-si-el-trump/,"APS. Noticias. Illinois, USA.- La victoria como presidente de Donald Trump nos ha abierto los ojos a muchos, entre aquellos que expresan su opinión acerca de este suceso, se encuentra Lucio Gutierres, quien ha escrito una carta al público, para expresar sus motivaciones y sus felicitaciones: “Querido Ecuador y deer USA primero quiero que sepan que me alegra mucho que mi amigo de la infancia Donal Trunks haya llegado a la presidencia, es un ejemplo para seguir, es racista, idiota, machista y adepto a las armas, en el ejercito ya lo habríamos hecho Coronel, En fin, con todo esto quiero decir que si Trump pudo llegar, yo tambien, Vota todo 3 en el 2016 para hacer Ecuador Great Again (eso significa hacer al Ecuador grato otra vez)”"
2433,2016-11-09,Los mejores memes de la victoria de TRUMP en USA,http://elmercioco.com/memes-trump-usa/,
2434,2016-11-09,Se filtró la felicitación de Correa a Hillary Clinton por WhatsApp,http://elmercioco.com/conversacion-correa-clinton/,
2435,2016-11-08,VIDEO: Trump demanda a Mexico donde la Doctora Polo,http://elmercioco.com/trump-demanda-doctora-polo/,
2436,2016-11-08,VIDEO: Chica te sorprenderá con lo que se puede hacer con un condón y tu naríz,http://elmercioco.com/condon/,
2437,2016-11-08,Yachay descubre que Macarena esta arisca porque no le ha dado suficiente alegría a su cuerpo,http://elmercioco.com/yachay-descubre-que-macaren/,"APS. Noticias. Imbabura, Ecuador.- En la visita de Macarena Valarezo a Ibarra, los científicos de Yachay han aprovechado para hacer el exámen de la felicidad con ellos. Financiados y patrocinados por el Ministerio de Alegría y Felicidad pudieron realizar vários exámenes, mentales y físicos, dando como resultado que la simpatizante de Lasso no tiene suiciente dopamina ni estamina en su cuerpo. es decir. no tiene alegría suficiente como debería tener una Macarena. Los científicos sugieren que la vida es pa´darle alegría y cosa buena, por ende no se amarge."
2438,2016-11-07,Segunda Parte: Nuestra conversación de Chat con Macarena Valarezo,http://elmercioco.com/chat-macarena-2/,
2439,2016-11-07,Cynthia Viteri renuncia a su curul mientras dos perros follaban en el parque,http://elmercioco.com/cynthia-viteri-renuncia/,"APS. Noticias. Quito, Ecuador.- La asambleísta por el Partido Social Cristiano (PSC), Cynthia Viteri, presentó por escrito su renuncia al puesto que ocupaba como asambleísta en el Legislativo. La mañana de este lunes, Viteri entregó el su renuncia en la ventanilla de Gestión Documental la cual estaba vacía, cuando llegó el encargado de ventanilla después de fumarse un tabaco, recibió los documentos de Viteri."
